review_id,review_text,product_name,product_brand,PIGMENTATION,LONGEVITY,TEXTURE,HYDRATION,PRICE,is_synthetic,source_fase,method,split
llm_2b_21,"Baru beli lipstik ini dan rasanya kecewa, teksturnya kalah nyaman dibanding lipstik lain. Lengket dan cakey gitu, membuatku enggak suka. Padahal warnanya bagus, namun tidak pantang menunggu kulit bibirku ngilangin kenyamanannya. Harus sering-sering aplikasi supaya tidak cakey. Mungkin pilih lipstik lain deh.",Baby Lips Love Color,Maybelline,no_aspect,no_aspect,negative,no_aspect,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_127,"Baru aja saya pakai lip balm ini hari ini, dan saya langsung jatuh cinta! Warnanya super cerah dan vibrant, benar-benar membuat bibir saya terlihat lebih hidup. Pigmentasi yang baik, tidak terlalu tipis atau terlalu tebal, jadi cocok buat saya. Wanginya juga manis dan segar, membuat saya ingin selalu membawa lip balm ini ke mana-mana!",24H Melt-In Moisture,Nivea,positive,no_aspect,no_aspect,negative,positive,True,2B_LLM,llama3.1_fewshot,train
llm_2b_340,"Saya mencintai lip tinta ini karena teksturnya sangat halus dan lembut di bibirku! Tidak lengket dan membuat kulit bibirku tetap lembab. Warna-warnanya sangat banyak dan aku bisa menemukan shade yang sesuai dengan preferensi saya. Lip tinta ini juga tahan lama dan tidak mudah hilang, sehingga aku bisa menggunakannya sepanjang hari. Saya benar-benar menyukai lip tinta ini!",Oh My Glam Mattelast Lip Cream,Omg,no_aspect,no_aspect,positive,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_185,"Saya suka sama lip cream ini! Warna merah muda cantiknya sangat sesuai dengan kulit saya. Tidak terlalu bold atau tidak terlalu subtle, jadi saya bisa pakainya untuk kegiatan sehari-hari maupun acara formal. Bibir saya tetap lembab dan kenyal, karena memiliki SPF 12 yang melindungi dari UV. Selain itu, teksturnya juga cukup lembut dan mudah dibaurkan. Saya menggunakan warna rose seperti ini beberapa kali sehari.",24H Melt-In Moisture,Nivea,neutral,no_aspect,positive,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_35,"Saya jatuh cinta dengan warna ini! Bibirku jadi semakin cerah dan merah muda alami, plus teksturnya soft dan tidak terlalu berminyak. Warna yang seimbang, enggak terlalu intens atau pudar. Sama seperti gambar di kemasan, serasa wajahku lebih fresh dan siap sedia untuk segala momen!",24H Melt-In Moisture,Nivea,positive,no_aspect,no_aspect,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_183,"Aku suka banget dengan lip balm ini karena lembabin bibir ku, tapi sayangnya warnanya enggak sesuai sama kulit bibir ku. Cuma tahu pas lihat di gambar, tapi pas aku pakain, warnanya jadi beda dan nggak pigmented. Makanya aku butuh reapply beberapa kali supaya warnanya kelihatan. Gue rasa sih kalau warnanya kurang pigmented, jadi kayak tipis aja di bibir.",24H Melt-In Moisture,Nivea,negative,no_aspect,positive,positive,positive,True,2B_LLM,llama3.1_fewshot,train
llm_2b_431,"Saya suka warna ini karena sesuai dengan kulit saya. Shade'soft coral' yang sangat mudah digunakan. Ketika saya menggunakannya, warnanya tidak terlalu terang atau gelap. Tersedia dalam beberapa pilihan warna yang dapat dipilih. Bibir saya tetap lembab setelah menggunakan produk ini.",24H Melt-In Moisture,Nivea,neutral,no_aspect,no_aspect,negative,positive,True,2B_LLM,llama3.1_fewshot,train
llm_2b_353,"Saya akhirnya menemukan lipstik favorit saya! Warna 'Sunset' ini sungguh sesuai banget dengan warna bibirmu alami. Pigmentasinya cukup tebal, sehingga hasilnya masih terlihat wangi dan cerah setelah beberapa jam. Saya bisa memilih lipstik ini untuk kegiatan sehari-hari maupun acara spesial karena warnanya stable dan tidak mudah pudar. Sungguh recomend untuk kamu yang cari lipstik natural dan pigmented!",24H Melt-In Moisture,Nivea,positive,no_aspect,no_aspect,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_204,"Aku suka sekali lipcream ini! Bibirku terasa lembab dan segar setelah penggunaannya. Teksturnya creamy dan tidak lengket, sehingga sangat nyaman digunakan. Warna merah muda alami membuatku tampil percaya diri. Kualitas hidratisasi lipcream ini memang membuatku tidak perlu khawatir tentang kelembaban bibir. Worth untuk harga yang ditawarkannya!",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_174,"Aku suka banget warna lip balm ini! Pigmentasinya sangat baik dan membuat bibirku terlihat cerah dan seimbang. Warna merah yang ditampilkan juga sangat natural dan tidak terlalu keras. Aku bisa menggunakan lip balm ini sebagai finishing touch setelah skincare routine aku. Teksturnya lembut dan tidak lengket, sehingga aku bisa menikmatinya sepanjang hari.",24H Melt-In Moisture,Nivea,positive,no_aspect,positive,neutral,positive,True,2B_LLM,llama3.1_fewshot,train
llm_2b_102,"Saya mencoba produk lipstik terbaru dari brand lokal yang punya reputasi baik. Warna saya pilih yang nude beige, sesuai dengan kulitku. Saya suka banget hasilnya, warna yang natural tetap tahan lama hingga beberapa jam. Saya tidak perlu reapply apa pun, lipstiknya tetap awet dan tidak mudah hilang. Bisa dipastikan bahwa lipstik ini akan menjadi favorit saya karena kemewahan yang ia berikan.",Oh My Glam Mattelast Lip Cream,Omg,no_aspect,positive,positive,no_aspect,positive,True,2B_LLM,llama3.1_fewshot,train
llm_2b_203,"Saya suka banget dengan warna lip balm ini! Saat saya membukanya, warnanya seimbang dan tidak terlalu mencolok, cocok untuk digunakan sehari-hari. Bibirku terlihat lebih cerah dan vibrant setelah menggunakan lip balm ini. Aroma yang wangi juga membuat saya ingin memakainya lagi. Lip balm ini benar-benar sesuai dengan harapan saya, dengan hasil yang baik dan tahan lama.",24H Melt-In Moisture,Nivea,positive,negative,positive,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_201,"Saya suka warnanya yang unik, shade peachy pink-nya terlihat cantik. Teksturnya ringan dan lembab, cocok untuk saya karena bibir saya agak kering. Saya pakai sebelum lipstik agar warnanya tetap terlihat baik. Packagingnya sederhana tapi mudah ditemukan.",24H Melt-In Moisture,Nivea,neutral,no_aspect,no_aspect,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_162,"Aku suka banget lipstick ini! Warna merah muda yang vibrant dan sesuai sama yang di foto, bikin bibirku terlihat fresh dan cantik. Pigmentasi yang bagus juga membuat warnanya tidak cepat pudar. Bisa dipakai sehari-hari tanpa perlu direapply terlalu sering. Cuma sedikit lengket tapi bukan masalah besar buat aku. Worth beli dan recommended untuk temen-temen yang cari lipstick dengan warna klasik!",Baby Lips Love Color,Maybelline,positive,no_aspect,negative,no_aspect,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_442,"Saya suka banget dengan lipstik ini! Warna merah muda yang ada di dalamnya super cerah dan sesuai dengan foto yang ditunjukkan. Bibir saya terlihat lebih vibrant dan fresh saat menggunakan lipstik ini. Teksturnya juga lembut dan mudah diaplikasikan, membuat saya bisa memiliki bibir yang merah muda cantik selama seharian.",24H Melt-In Moisture,Nivea,positive,no_aspect,positive,no_aspect,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_341,"Ga begitu suka dengan lip balm ini, warnanya pucat banget sehingga enggak bisa ngecover hitamnya bibirku. Meski punya tekstur yang lembut dan wanginya enak, tapi efeknya cuma sebentar aja. Setelah beberapa jam, lip balm ini mulai kering dan warnanya semakin tipis. Ga cocok buat saya sih, karena mau pilih lip balm yang lebih pigmented.",24H Melt-In Moisture,Nivea,negative,no_aspect,no_aspect,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_5,"Saya suka sekali dengan warna yang ada di produk lipstick ini! Warna hitam manis dan glossynya membuat bibirku tampak lebih cerah dan bercahaya. Pigmentasi sangat baik, sehingga tidak perlu repot-repot memakaikan beberapa kali untuk mendapatkan hasil yang diinginkan. Saya suka warna yang kuat dan tebal, serta teksturnya yang halus. Lipstick ini tidak hanya membuat bibirku terlihat cantik, tapi juga memberikan perlindungan ekstra bagi bibirku.",24H Melt-In Moisture,Nivea,positive,negative,negative,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_0,"Saya sih suka lip gloss yang satu ini karena bibirku terasa lembab banget setelah dipakainya, meski saya punya kulit bibir sensitif. Warnanya juga oke, bisa dipilih sesuai selera. Teksturnya lembut, ga bikin lengket. Bisa dipakai harian tanpa harus khawatir bibir kering. Saya rasa sudah cukup puas dengan hasilnya!",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,positive,positive,True,2B_LLM,llama3.1_fewshot,train
llm_2b_468,"Saya kurang suka dengan lip balm ini karena warnanya terlalu pucat, tidak ada pigmentasi yang kuat. Ketika saya pakainya, warna bibir saya masih terlihat normal kayak biasa. Jadi, bukan solusi bagus kalau ingin menutupi warna bibir gelap. Plus, teksturnya pun tipis banget, enggak lembabin kayak yang lain. Gagal deh, enggak bakal repurchase lagi.",Baby Lips Love Color,Maybelline,negative,no_aspect,negative,positive,positive,True,2B_LLM,llama3.1_fewshot,train
llm_2b_311,"aku suka sekali lipstik ini, warnanya cerah dan merah intens tapi masih natural kayaknya ngga overdo itu! Pigmentasi awet banget, sampe setelah beberapa jam warnanya tetep bagus. Aku pakai sehari-hari dan hasilnya bibirku jadi lebih halus dan glowing",24H Melt-In Moisture,Nivea,positive,negative,no_aspect,negative,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_168,"Saya suka sekali dengan lip balm ini! Bibir saya menjadi lembap dan sehat setelah digunakan. Saya tidak perlu khawatir akan kelebihan minyak atau tekstur tebal yang membuat saya merasa tidak nyaman. Warna stroberinya sangat cantik dan sesuai dengan selera saya. Produk ini juga tidak membuat saya alergi atau iritasi, sehingga saya dapat menggunakannya secara rutin. Sangat recommended untuk kamu yang ingin memiliki bibir yang sehat dan lembut!",Baby Lips Love Color,Maybelline,no_aspect,no_aspect,no_aspect,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_343,"Aku pengen tahu apa sih bedanya lip cream ini dan lip balm biasa. Pada awalnya aku pikir enak banget, tapi setelah beberapa hari pakai rasanya malah makin nggak nyaman. Teksturnya kayak lemak gitu, berat dan lengket di bibir. Setiap kali makan atau minum, aku harus retak2 bibir biar ga sampe gosong. Sedih deh sih mau pakain, tapi akhirnya lebih baik pake lip gloss aja, lebih ringan dan nyaman.",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,negative,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_245,"Saya akhirnya menemukan lipstik yang tepat untuk saya! Bibir saya selalu lembab dan sehat setelah memakainya, tidak pernah kering atau pecah-pecah. Warna cerah dan tidak mudah pudar. Aroma stroberinya manis dan tidak terlalu kuat. Bisa dipakai sehari-hari tanpa khawatir membuat kulit bibir sensitif menjadi lebih buruk. Harga juga terjangkau dan mudah ditemukan di toko-toko kecil. Overall, lipstik ini benar-benar recommended untuk siapa saja yang ingin memiliki bibir lembab dan sehat!",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_363,"Oke deh aku suka lip cream ini karena warnanya yang super cerah dan pigmented! Pas aplikasikan di bibir, warnanya langsung terlihat merata dan tidak ada spot-spot yang gelap. Warna ini juga sesuai sama foto di kemasannya, tidak ada beda loh. Aku cukup puas dengan hasilnya!",24H Melt-In Moisture,Nivea,positive,positive,no_aspect,positive,positive,True,2B_LLM,llama3.1_fewshot,train
llm_2a_TEXTURE_neutral_11,"Baru aja beli lip cream ini, masih belum tau bagaimana proses penggunaannya. Teksturnya kental, finishnya satin. Kalau saya lihatnya agak menarik karena ada efek gliter pada produknya. Aplikatornya nyaman digunakan. Warna cenderung untuk orang berkulit gelap, kalau saya sih agak susah ngasosiasi dengan warna kulit saya, tetapi apakah itu salah saya atau tidak.",24H Melt-In Moisture,Nivea,no_aspect,negative,neutral,positive,no_aspect,True,2A_LLM,llama3.1_fewshot,train
llm_2b_166,"Saya suka banget lip balm ini! Teksturnya sangat lembut dan tidak lengket, membuat saya merasa nyaman dan tidak sakit hati saat menggunakan. Warna merahnya juga cukup cantik dan matik, tidak terlalu terang atau mengkilap. Produk ini mudah dioles dan tidak perlu waktu lama untuk kering. Bibir saya menjadi lebih seimbang dan hidratis setelah digunakan selama beberapa jam. Saya rasa ini cocok banget buat harian sehari-sehari.",Oh My Glam Mattelast Lip Cream,Omg,no_aspect,no_aspect,positive,positive,positive,True,2B_LLM,llama3.1_fewshot,train
llm_2b_346,"Oke, saya suka banget sama lipstick ini! Warna bibirku jadi lebih cerah dan pigmented setelah menggunakan lipstick ini. Saya pilih warna nude yang sesuai dengan kulit saya, sehingga hasilnya terlihat sangat alami. Lipstick ini juga tidak mengenai mata dan tidak membuat bibirku terasa lengket atau kusam. Saya suka banget karena dapat memberikan efek bibir yang seimbang dan membuat saya siap untuk melawan hari!",Baby Lips Love Color,Maybelline,positive,no_aspect,no_aspect,no_aspect,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2a_PRICE_negative_16,"Saya cuma bisa bilang kalau lipstick ini overpriced banget! Harganya udah sekitaran Rp100k, saya rasa tidak seimbang sama kualitasnya. Teksturnya agak kasar juga, kadang-kadang ngeretak di bibir, dan pilihan warnanya juga kurang banyak. Tidak worth it untuk harga seperti ini, kan? Lebih baik cari yang lain aja sih...",24H Melt-In Moisture,Nivea,neutral,no_aspect,no_aspect,positive,negative,True,2A_LLM,llama3.1_fewshot,train
llm_2b_470,"Saya puas banget dengan lipstik ini! Warna merah muda cantiknya sangat sesuai dengan foto di internet dan pigmentasinya sangat baik, jadi hasilnya tampilan bibir saya jadi lebih cerah dan fresh. Teksturnya lembut dan tidak terlalu berminyak, sehingga cocok untuk digunakan sehari-hari. Selain itu, lipstik ini tahan lama dan tidak cepat pudar. Saya rasa lipstik ini sangat worth untuk dibeli!",24H Melt-In Moisture,Nivea,positive,no_aspect,no_aspect,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2a_PRICE_negative_13,"Aku benar-benar kecewa sama harganya yang terlalu mahal! Lipstick ini seharusnya nggak boleh overprice kayak gini. Teksturnya sih lembut dan warnanya cantik, tapi apakah worth itu? Tapi sayangnya, kulit bibirku masih terasa nyaman setelah beberapa jam pakai, ya. Harga 70rb-an kayak gini memang kurang seimbang dengan kualitasnya.",Baby Lips Love Color,Maybelline,positive,no_aspect,no_aspect,positive,negative,True,2A_LLM,llama3.1_fewshot,train
llm_2b_480,"Ah, lip balm favorit aku! Setelah menggunakan lip balm ini selama beberapa minggu, kulihat perubahan besar pada kondisi bibirku. Bibir jadi lembut dan tidak pernah kering lagi. Saya pikir hal itu karena lapisan pelumas yang kuat membuat bibir tetap hidrasi. Warna bibirku pun makin cerah dan lembut. Saya sangat merekomendasikan untuk kamu yang punya masalah bibir kering!",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_323,"gue udah coba produk ini sebanyak dua kali, tapi hasilnya sama aja, bibirmu masih kering kayak kulit kaki pas musim hujan! Setiap paginya, bibirmu pasti kering dan pecah-pecah, bahkan kalau kamu pakainya sebelum tidur. Warnanya sih bagus, tapi itu enggak punya apa-apa waktu dibandingkan dengan efeknya yang bikin bibirmu lebih kering, jadinya lebih baik enggak pakai deh!",Baby Lips Love Color,Maybelline,no_aspect,no_aspect,no_aspect,negative,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_62,"Saya sangat suka lipstik ini! Pigmentasi warnanya sangat kuat, hasilnya vibrant dan membuat bibirku terlihat sehat dan cerah. Warna yang saya pilih sangat sesuai dengan kombinasi kulitku dan mataku, membuat aku terlihat percaya diri. Finishnya matte namun tidak terlalu keras, jadi tetap lembut dan nyaman digunakan sepanjang hari. Saya rasa ini akan menjadi favorit saya selamanya!",24H Melt-In Moisture,Nivea,positive,no_aspect,no_aspect,negative,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2a_TEXTURE_neutral_18,"Saya suka memiliki beberapa lip cream untuk koleksi karena warna-warna unik dan teksturnya yang lembut. Saat saya gunakan lip cream ini, teksturnya lembut dan mudah diolesi ke bibir. Finishnya satin dan menambah kelembaban pada bibir. Karena sifatnya yang lembut, lip cream ini cocok digunakan sebagai primer sebelum menggunakan lipstik atau lip gloss lainnya.",24H Melt-In Moisture,Nivea,positive,no_aspect,neutral,positive,no_aspect,True,2A_LLM,llama3.1_fewshot,train
llm_2a_PIGMENTATION_negative_17,"Aku pakenya sebentar doang sih, cuma beberapa kali aja. Warnanya pucat abis, kayak gigitan semut! Tidak ada pigmen kayaknya, bibirmu udah hitam pun masih keliatan kayak biasa-biasa. Bukan coklat gelap kayak warna wadahnya, melainkan... apaan ya? Bibirku masih kering, tapi lip balm ini ga bisa tolong banget. Lebih enak pake lip balm lain deh.",24H Melt-In Moisture,Nivea,negative,no_aspect,no_aspect,positive,no_aspect,True,2A_LLM,llama3.1_fewshot,train
llm_2b_338,"Saya suka banget lip cream ini! Warna merah marunnya super cerah dan sesuai dengan gambar di kotak. Bibirku yang biasanya gelap menjadi terlihat lebih vibrant dengan menggunakan lip cream ini. Teksturnya lembut dan tidak terlalu berminyak, sehingga bisa digunakan setiap hari. Dengan harganya yang affordable, saya pikir lip cream ini sangat layak untuk dicoba!",24H Melt-In Moisture,Nivea,positive,no_aspect,no_aspect,negative,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_141,"Saya suka dengan lipstik ini karena warnanya sangat alami dan sesuai untuk hari-hari biasa. Tersedia dalam beberapa shade yang saya pilih warna nude. Bibir tetap terlihat rapi meski setelah makan atau minum. Mengandung SPF sehingga melindungi bibir dari sinar UV. Meskipun harganya agak mahal, namun produk ini worth beli karena memberi manfaat lama.",24H Melt-In Moisture,Nivea,neutral,positive,negative,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_184,"Aku suka teksturnya yang lembut dan tidak terlalu keras. Warnanya juga pas, shade nude-nya cukup sesuai dengan kulitku. Tersedia dalam beberapa pilihan warna, aku pilih shade peach yang netral. Lipstick ini tidak membuat bibirku terlihat terlalu berkilau, tetapi masih ada sedikit glaze yang membuatnya terlihat lebih cerah.",Baby Lips Love Color,Maybelline,neutral,no_aspect,positive,positive,positive,True,2B_LLM,llama3.1_fewshot,train
llm_2b_372,"Saya suka banget sama lip cream ini! Warna merah muda alaminya sangat cantik dan sesuai dengan gambar di kotak. Bibirku terlihat lebih cerah dan seimbang setelah digunakan. Teksturnya lembut dan mudah dioles, tidak lengket sama sekali. Aroma manisnya juga enak banget! Saya pakai setiap hari untuk mendapatkan hasil yang memuaskan. Recommended banget!",24H Melt-In Moisture,Nivea,positive,no_aspect,positive,positive,positive,True,2B_LLM,llama3.1_fewshot,train
llm_2a_TEXTURE_neutral_8,"Saya memiliki koleksi lip product yang banyak, salah satunya ini lip balm. Teksturnya creamy, finishnya satin. Kalau diaplikasikan langsung ke bibir, bikin lembut dan nyaman. Tapi kalau dipakai lama, makin cepat kering. Bisa ditambahin lip gloss untuk perawatan ekstra. Kemasannya sederhana, cukup praktis dibawa-bawa. Warna dan teksturnya cocok buat saya.",24H Melt-In Moisture,Nivea,neutral,no_aspect,neutral,neutral,no_aspect,True,2A_LLM,llama3.1_fewshot,train
llm_2b_160,"Saya akhir-akhir ini nyari lip cream yang baik buat kulit bibirku. Sama dekat aja udah lupa soal lip cream ini. Bener-bener kalah hydrate sih lip cream ini. Setelah beberapa jam pake lip cream, bibir saya jadi kering lagi. Kayaknya produk ini cuma tutup sementara saja keretakan di bibir. Lalu saya harus reapply beberapa kali, habis juga bisa. Bikin saya sedih. Aku bakal cari lip cream lain nanti.",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,negative,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_116,"Aku suka banget lipstik ini karena warnanya yang cerah dan vibrant! Saya memilih warna merah muda yang sesuai dengan kulit saya. Warna ini tidak terlalu bold atau kaku, tapi masih terlihat natural dan cantik. Saat dipakai, lipstik ini tidak terlalu lembut atau tipis, tetapi justru membuat bibir saya terlihat lebih cerah dan segar. Aku suka karena lipstik ini tahan lama dan tidak mudah hilang warna.",24H Melt-In Moisture,Nivea,positive,negative,no_aspect,negative,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_314,"Saya coba lipstik ini sebanyak dua kali, tapi rasanya sudah mulai pudar setelah beberapa jam. Warna masih ok, tapi intensitasnya sudah turun drastis. Saya memakainya setelah sarapan dan makan siang, tapi setelah itu warna lipstiknya langsung menghilang. Harus reapply lagi segera. Sudah coba penuhi air juga, tapi hasilnya tetap sama. Mungkin lebih baik beli lipstik lainnya yang lebih tahan lama.",24H Melt-In Moisture,Nivea,no_aspect,negative,no_aspect,neutral,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_360,"aku sempet coba produk ini beberapa kali dan rasanya memadai udah ngga bakalan saya repurchase. warnanya pun ga keliatan sama kayak gambar di packaging, hasilnya tipis-tipis gitu, tidak ada efek glossy apa2. waktu dipake pasti bikin rada lewat dari normal karena terlalu ringan. soal melembabkan sih oke lah, tapi rasanya ga nyamukin dibibir. jadi bisa aja untuk kulit bibir yang kurang pecah-pecah.",24H Melt-In Moisture,Nivea,negative,positive,no_aspect,positive,positive,True,2B_LLM,llama3.1_fewshot,train
llm_2a_HYDRATION_neutral_19,"Emang aku pernah coba lip cream ini beberapa waktu lalu, tapi aku tidak sempet mereviewnya. Aku pikir, sebenernya lip cream ini cuma ok aja deh. Tapi kayaknya cocok buat hari-hari biasa, krn mengandung hyaluronic acid biar kulit bibirmu tetep lembab. Warna tipenya paling senyum. Teksturnya agak lengket, tapi enggak bikin gerah. Kok bisa dipake nggak? Aku sih, cuma sekali-sekali mesti.",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,neutral,no_aspect,True,2A_LLM,llama3.1_fewshot,train
llm_2b_37,"Aku suka lip cream ini karena bisa melembabkan bibirmu selama seharian! Bibirmu akan tetap lembut dan halus, enggak pernah kering. Warna lip cream ini soft pastel pink yang cocok untuk gaya sehari-hari. Penggunaan yang mudah, cukup oleskan pada bibir dan simpan dengan baik. Kualitas produk bagus, harganya juga kompetitif. Bibirmu akan menjadi lebih sehat dan cantik dengan menggunakan lip cream ini!",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_246,"Saya suka lipstick ini karena warnanya super pigmented! Bibirku jadi lebih cerah dan vibrate setelah dipakainya. Teksturnya tidak terlalu berminyak, sehingga bisa digunakan untuk hari-hari normal. Warna merahnya sangat sesuai dengan gambar pada botolnya, membuatku percaya diri menggunakan lipstik ini setiap hari. Kesan alami dan mudah dioptimalkan.",24H Melt-In Moisture,Nivea,positive,no_aspect,neutral,negative,positive,True,2B_LLM,llama3.1_fewshot,train
llm_2a_TEXTURE_neutral_12,"Aku suka dengan lip cream ini karena teksturnya lembut dan gampang diaplikasikan. Finishing-nya satin, bukan benar-benar matte atau glossy. Bisa dipakai sehari-hari tanpa membuat bibir terlalu berminyak. Pilih warna favorit kamu aja, krn banyak varian pilihan.",24H Melt-In Moisture,Nivea,neutral,no_aspect,neutral,positive,no_aspect,True,2A_LLM,llama3.1_fewshot,train
llm_2b_376,"saya suka sekali sama warna lip balm ini, tidak norak dan tetap natural warnanya. Sama seperti apa yang saya harapkan dari produk ini, bibirku kelihat lebih cerah dan memiliki warna merah yang pasti. Aku suka sekali hasilnya, membuatku ingin membeli lagi lip balm ini!",Baby Lips Love Color,Maybelline,positive,no_aspect,negative,no_aspect,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2a_TEXTURE_neutral_5,"Aku punya lip cream ini dari beberapa bulan lalu, karena emang udah pernah saya lihat di social media. Awalnya saya pikir teksturnya keras gitu, tapi pas diaplikasikan ke bibir jadi soft dan creamy. Finishnya satin aja, gak terlalu glossy atau matte. Saya cukup suka teksturnya karena gak bikin kulit bibir jadi lemak, dan bisa tetap lembab sepanjang hari. Ini juga gampang diaplikasikan dan nggak butuh waktu lama untuk menyesuaikan warnanya.",24H Melt-In Moisture,Nivea,no_aspect,negative,neutral,positive,no_aspect,True,2A_LLM,llama3.1_fewshot,train
llm_2b_29,"Wah, aku suka banget lipstik ini! Bibirku jadi lembut dan lembab setelah digunakan. Aroma coklat kacangnya sedap, kayak makanan kekinian. Saya pakai sehari-hari sih, tidak pernah bikin kering sama sekali. Bisa dibawa-bawa karena ukurannya compact dan desainnya simpel. Cocok untuk daily use!",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_161,"Aku sempet coba produk ini pas waktu musim kemarau, rasa-rasa cuaca panas bikin bibir aku kering gitu. Setelah pakai lipstik ini, aku pikir udah baik, karena warnanya cantik dan wanginya manis. Tapi, ternyata tidaknya kayaknya bikin bibir aku makin kering. Saya rasanya perlu pake moisturizer lagi setelah itu supaya tidak terjadi dehidrasi di bibir.",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,negative,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_313,"Baru-baru ini aku coba lip balm Maybelline Baby Lips Cherry Blossom ini dan pokoknya aku suka banget! Saat diaplikasikan, teksturnya lembut dan tidak lengket, seperti melicinkan bibirku secara alami. Hasilnya glossy cantik dan membuat kulit bibirku terlihat lebih seimbang. Aroma cherry blossomnya juga manis dan menghibur. Ini lip balm favoritku sekarang, sangat praktis dan mudah digunakan. Cocok banget buat daily look!",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,positive,positive,positive,True,2B_LLM,llama3.1_fewshot,train
llm_2b_108,"Saya sudah mencoba lip cream dari merek X ini beberapa kali dan warnanya senyum cerah itu cocok buat saya. Shade yang saya pilih adalah warna coklat muda dan memang warnanya sedikit kecokelatan pada bagian tepi bibirku. Tersedia dalam ukuran mini, medium dan besar. Dengan teksturnya yang ringan, lip cream ini memudahkan saya saat aplikasi dan tidak lengket. Saya bisa gunakan secara langsung tanpa perlu diolesi duluan. Overall, lip cream ini oke aja!",24H Melt-In Moisture,Nivea,neutral,no_aspect,no_aspect,no_aspect,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_302,"Aku udah lama mencari lip balm yang bisa membuat bibirmu tetap cerah dan lembab sepanjang hari! Lalu aku menemukan product ini dan... wow! Warna bibirku sekarang menjadi lebih vibrant dan rich, seperti sedang dipadukan dengan swatch warna alami. Bibirku pun terlihat lebih berkilau, tidak kering dan kusam lagi! Aku sangat puas dengan hasilnya",24H Melt-In Moisture,Nivea,positive,negative,no_aspect,negative,positive,True,2B_LLM,llama3.1_fewshot,train
llm_2b_283,"Oleh karena itu aku memilih lip cream ini sebagai favorit! Aku memakainya secara rutin setiap hari dan masih merasa nyaman dan lembut di bibirku. Bibirku terlihat lebih cerah dan warnanya tetap terjaga selama seharian. Meski digigit air atau bersentuhan dengan benda-benda lain, lip cream ini tetap bertahan di tempatnya. Saya senang sekali bisa menemukan produk yang dapat membuat bibirku terlihat lebih baik tanpa perlu banyak repainting!",24H Melt-In Moisture,Nivea,no_aspect,positive,no_aspect,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
