"annotation_id","annotator","created_at","id","label","lead_time","product_brand","product_name","product_price","product_shade","review_id","review_text","updated_at"
4240,"6","2026-04-14T04:16:02.464016Z",2122,"[{""end"":96,""text"":""aku oles sekali saja bibir jadi kayak sehat, lembab"",""start"":45,""labels"":[""HYDRATION-positive""]},{""end"":137,""text"":""ada sedikit warna jadi enggak pucet"",""start"":102,""labels"":[""PIGMENTATION-positive""]}]",12.046,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02122","lipbalm ini enak banget baunya kayak permen. aku oles sekali saja bibir jadi kayak sehat, lembab, dan ada sedikit warna jadi enggak pucet. bisa buat tambahan lipstik mate biar enggak terlalu mate. lumayan banyak isi nya dan awet. kurang suka sama tutup nya saja karena terlalu kecil takut hilang wkwk","2026-04-14T04:16:02.464161Z"
4249,"6","2026-04-14T04:19:32.699355Z",2131,"[{""end"":206,""text"":""kadang dia bikin bibir aku jadi makin kering"",""start"":162,""labels"":[""HYDRATION-negative""]}]",9.115,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02131","Ini salah satu lipbalm favorit aku!! Dia bikin bibir aku lama kelamaan jadi pink. terus dia juga enggak meninggalkan kesan lipbalm berminyak kayak vasel**e, tapi kadang dia bikin bibir aku jadi makin kering. But its okay, repurchase? Ofc yes!","2026-04-14T04:19:32.699392Z"
4254,"6","2026-04-14T04:25:50.763892Z",2136,"[{""end"":186,""text"":""bikin kulit bibir lembab"",""start"":162,""labels"":[""HYDRATION-positive""]},{""end"":324,""text"":""warna merahnya kurang keluar"",""start"":296,""labels"":[""PIGMENTATION-negative""]}]",22.473,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02136","Enakenn jujur aku beli ini korban iklan di tv, enggak sengaja ke supermarket mau beli sesuatu, eh di kasirnya ada ini iseng saja beli, pas di coba wnak wamginya, bikin kulit bibir lembab dam merasa sexy saja begitu kayak yang ngembang begitu bibir, kayak berasa habis di filer bibir. Tapi sayang warna merahnya kurang keluar enggak tau karena tipe kulit bibir aku sedikit hitam ehehe","2026-04-14T04:25:50.763956Z"
4255,"6","2026-04-14T04:26:22.440536Z",2137,"[{""end"":21,""text"":""bagus banget warnanya"",""start"":0,""labels"":[""PIGMENTATION-positive""]}]",26.753,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02137","bagus banget warnanya, natural bgt, mana ada spf 20 nya lagi, wanginya juga enak bgt, aku biasanya pakai dua layer dan memang hasilnya glossy banget, tapi aku akalin memakai tisu di tap-tap. Setelah 5 hari pemakaian entah kenapa bibir aku sempat jadi agak gelap, pucet dan kering, tapi sekarang sudah enggak, bener-bener rekomen deh","2026-04-14T04:26:22.440577Z"
4262,"6","2026-04-14T04:33:32.055611Z",2144,"[{""end"":111,""text"":"" bisa bikin bibir jadi lebih berwarna sih"",""start"":70,""labels"":[""PIGMENTATION-positive""]},{""end"":214,""text"":""pelembab bibir yang juga ada pewarnanya buat bibir lebih lembab gitu"",""start"":146,""labels"":[""HYDRATION-positive""]}]",25.451,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02144","lipbalm ini bagus untuk bibir, terus pas setelah dilakai juga ternyata bisa bikin bibir jadi lebih berwarna sih. recomend banget buat yang pengin pelembab bibir yang juga ada pewarnanya buat bibir lebih lembab gitu. cocok pakai setiap hari ini. hehe","2026-04-14T04:33:32.055620Z"
4263,"6","2026-04-14T04:33:59.265463Z",2145,"[{""end"":75,""text"":"" bagus bibir jadi lembab"",""start"":51,""labels"":[""HYDRATION-positive""]},{""end"":99,""text"":"" dia ada warna nya"",""start"":81,""labels"":[""PIGMENTATION-neutral""]},{""end"":234,""text"":""warna nya kelihatan banget kalo sudah dipakai"",""start"":189,""labels"":[""PIGMENTATION-positive""]}]",25.103,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02145","Ini lipbalm pertama yang aku mencoba dan ini memang bagus bibir jadi lembab terus dia ada warna nya jadi kalo enggak mau ribet pakai lipstick atau liptint pakai ini saja sudah cukup karena warna nya kelihatan banget kalo sudah dipakai","2026-04-14T04:33:59.265473Z"
4265,"6","2026-04-14T04:35:32.126944Z",2147,"[{""end"":142,""text"":""memang bikin lembab terus lumayan lah buat treatment bibir biar enggak kering"",""start"":65,""labels"":[""HYDRATION-positive""]},{""end"":224,""text"":""waktu applu dan diapke dibibir nyaman banget enggak kerasa berminyak atau grease"",""start"":144,""labels"":[""TEXTURE-positive""]}]",24.675,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02147","ingat banget dulu pernah beli ini di lazada 2-3 tahun yang lalu, memang bikin lembab terus lumayan lah buat treatment bibir biar enggak kering, waktu applu dan diapke dibibir nyaman banget enggak kerasa berminyak atau grease. Harga em lebih mahal dari nivea yang original but okelah","2026-04-14T04:35:32.126953Z"
4272,"6","2026-04-14T04:39:29.122222Z",2154,"[{""end"":24,""text"":""Ngelembapin sih dibibir "",""start"":0,""labels"":[""HYDRATION-positive""]}]",29.665,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02154","Ngelembapin sih dibibir dan lebih ada warnanya. Tapi aku kurang suka aja, soalnya biasanya pakai lip balm langsung aku pakein lip cream. tapi jadi kurang nyatu ajaa. iseng-iseng mencoba tapi cuma 1x aja, habis begitu ganti ke lip balm yang awal deh..","2026-04-14T04:39:29.122247Z"
4274,"6","2026-04-14T04:40:37.605794Z",2157,"[{""end"":59,""text"":""Warna cantik dan tidak mencolok"",""start"":28,""labels"":[""PIGMENTATION-positive""]},{""end"":193,""text"":""Murah pula di kantong remaja apalagi dewasa"",""start"":150,""labels"":[""PRICE-positive""]}]",14.5,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02157","Kesayanganku semasa kuliah, Warna cantik dan tidak mencolok. Rasanya tuh kayak memperkuat warna bibir. Aku juga suka harum. Mudah dicari dimana-mana! Murah pula di kantong remaja apalagi dewasa. Tapi ada kekurangan, lama kelamaan dipakai jadi berminyak kayak habis makan gorengan hehe","2026-04-14T04:40:37.605804Z"
4283,"6","2026-04-14T04:47:22.780418Z",2165,"[{""end"":85,""text"":"" cukup melembabkan dan bisa nolong bibirku yang kering pecah2"",""start"":24,""labels"":[""HYDRATION-positive""]},{""end"":354,""text"":""Harganya murce"",""start"":340,""labels"":[""PRICE-positive""]}]",27.872,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02165","Lipbalm kecintaanku. Dia cukup melembabkan dan bisa nolong bibirku yang kering pecah2. Plusnya dia ada kandungan spf jadi bisa ngelindungin dari sinar matahari. Lipbalm ini juga rutin aku pakai sebelum tidur dan hasilnya warna bibirku yang sedikit gelap jadi lebih cerah dan kelihatan sehat. Produknya awet banget lama banget abisnya wkwk. Harganya murce dan gampang ditemuin dimana2. Recomended","2026-04-14T04:47:22.780426Z"
4294,"6","2026-04-14T04:52:25.378765Z",2176,"[{""end"":104,""text"":""Teksturnya creamy"",""start"":87,""labels"":[""TEXTURE-neutral""]},{""end"":200,""text"":""bikin bibir ada warna pinknya, kelihatan bibir yang sehatt"",""start"":142,""labels"":[""PIGMENTATION-positive""]},{""end"":252,""text"":""bibirku yang greasy,"",""start"":232,""labels"":[""TEXTURE-negative""]},{""end"":323,""text"":"" kurang lembab begitu dan cepat keringnyaa"",""start"":281,""labels"":[""HYDRATION-negative""]}]",38.912,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02176","Tertarik banget sama lip balm ini karena lihat warna dari packaging yang eye catching. Teksturnya creamy saat di mengaplikasikan ke bibir dan bikin bibir ada warna pinknya, kelihatan bibir yang sehatt. Aku kurang suka sama hasil di bibirku yang greasy, kalau di tap pakai tisu jadi kurang lembab begitu dan cepat keringnyaa jadi harus bolak balik reapply.","2026-04-14T04:52:25.378773Z"
4300,"6","2026-04-14T04:56:15.230062Z",2182,"[{""end"":52,""text"":""bikin lembab pastinya"",""start"":31,""labels"":[""HYDRATION-positive""]},{""end"":70,""text"":""dan ada warna nya"",""start"":53,""labels"":[""PIGMENTATION-positive""]},{""end"":146,""text"":""bisa buat bibir tetap lembab"",""start"":118,""labels"":[""HYDRATION-positive""]},{""end"":184,""text"":""warnanya juga cantik banget natural"",""start"":149,""labels"":[""PIGMENTATION-positive""]}]",22.293,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02182","lip balm yang mantap sekalii.. bikin lembab pastinya dan ada warna nya, jarang2 lip balm yang ada tint nya tapi tetap bisa buat bibir tetap lembab.. warnanya juga cantik banget natural.. buat yang pengin tampil nomakeup2 look ini cocok banget.. kayak enggak pakai lip product tapi bibir tetap kelihatan cantipp","2026-04-14T04:56:15.230071Z"
4302,"6","2026-04-14T05:09:38.856862Z",2184,"[{""end"":78,""text"":""benar benar melembabkan enggak bikin kering"",""start"":35,""labels"":[""HYDRATION-positive""]},{""end"":196,""text"":""aku suka banget sama warna nya, dia nyesuaiin warna bibir, pink nya kelihatan natural dan bikin segar loh"",""start"":91,""labels"":[""PIGMENTATION-positive""]}]",30.706,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02184","benaran suka sama sih lipbalm ini, benar benar melembabkan enggak bikin kering, selain itu aku suka banget sama warna nya, dia nyesuaiin warna bibir, pink nya kelihatan natural dan bikin segar loh. jadi kalo enggak pakai lipstik lagi aku sudah percaya diri hehe love pokoknya","2026-04-14T05:09:38.856871Z"
4306,"6","2026-04-14T05:11:32.824960Z",2188,"[{""end"":57,""text"":"" ini lipbalm nya warna nya enggak lebay "",""start"":17,""labels"":[""PIGMENTATION-positive""]},{""end"":169,""text"":"" jadi lembab bibir"",""start"":151,""labels"":[""HYDRATION-positive""]}]",13.955,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02188","lumayan kok bagus ini lipbalm nya warna nya enggak lebay dan enggak kelihatan kayak lipbalm2 sekarang, ini lebih berminyak glossy begitu tapi bagus kok jadi lembab bibir. wanginya juga enak banget aku coba yang ounya teman sih","2026-04-14T05:11:32.824970Z"
4311,"6","2026-04-14T05:13:46.107113Z",2193,"[{""end"":192,""text"":""bibir jadi lembab bgt"",""start"":171,""labels"":[""HYDRATION-positive""]},{""end"":291,""text"":""aku pakai lip balm ini dulu supaya lembab bibirnya"",""start"":241,""labels"":[""HYDRATION-positive""]}]",17.944,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02193","dimanapun kapanpun maybelline always ini my heart wkwk, karena memang maybelline menurutku sebagus itu produknya, dan lipbalm ini sudah aku pakai selama 6 tahun guys, dan bibir jadi lembab bgt, biasanya sebelum pakai lip matte atau lipstick aku pakai lip balm ini dulu supaya lembab bibirnya","2026-04-14T05:13:46.107123Z"
4312,"6","2026-04-14T05:14:02.539006Z",2194,"[{""end"":43,""text"":""ngelembabib begitu juga"",""start"":20,""labels"":[""HYDRATION-positive""]},{""end"":115,""text"":""pakai ini saja langsung kagak kelihatan pucet malah segar gituu"",""start"":52,""labels"":[""PIGMENTATION-positive""]}]",13.504,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02194","Suka karena glossy, ngelembabib begitu juga. Kadang pakai ini saja langsung kagak kelihatan pucet malah segar gituu. Bagus banget buat dasar. Kadang lipstick nude sebel dipakai aku tiban ini dulu biar lebih glossy. Pokoknya bagus deh","2026-04-14T05:14:02.539013Z"
4315,"6","2026-04-14T05:15:23.131402Z",2197,"[{""end"":118,""text"":""melembabkan"",""start"":107,""labels"":[""HYDRATION-positive""]},{""end"":165,""text"":""ada efeknya agak pink-pink begitu di bibir"",""start"":123,""labels"":[""PIGMENTATION-positive""]},{""end"":190,""text"":""enggak bikin kering jug"",""start"":167,""labels"":[""HYDRATION-positive""]}]",34.532,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02197","sudah 2 kali pakai. pas jaman sama sekali. dan ini sudah kuliah smst akhir aku beli lagi pas diskon. enak, melembabkan dan ada efeknya agak pink-pink begitu di bibir. enggak bikin kering juga. meresapnya agak lama sih memang kalo mau memakai lipcream harus aku lap pakai tissue dulu dikit. tapi suka lah.","2026-04-14T05:15:23.131411Z"
4325,"6","2026-04-14T05:19:24.467672Z",2207,"[{""end"":82,""text"":""Lumayan bisa bikin bibir jadi lembab"",""start"":46,""labels"":[""HYDRATION-positive""]},{""end"":122,""text"":"" cuman enggak terlalu bertahan lama sih"",""start"":83,""labels"":[""LONGEVITY-negative""]},{""end"":196,""text"":""setelah dipakai beberapa lama, jadi agak bikin kering gitu.."",""start"":136,""labels"":[""HYDRATION-negative""]},{""end"":374,""text"":""Kalo yang punya bibir kering sampai ngelupas gitu, agak kurang cocok menurutku.."",""start"":294,""labels"":[""HYDRATION-negative""]}]",22.621,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02207","Lipbalm yang sering aku suka pakai juga nih.. Lumayan bisa bikin bibir jadi lembab, cuman enggak terlalu bertahan lama sih.. Aku merasa setelah dipakai beberapa lama, jadi agak bikin kering gitu.. Mungkin ini lebih cocok buat yang bibirnya enggak terlalu kering, jadi cuman pengin lembab aja.. Kalo yang punya bibir kering sampai ngelupas gitu, agak kurang cocok menurutku..","2026-04-14T05:19:24.467682Z"
4330,"6","2026-04-14T05:20:44.099878Z",2212,"[{""end"":125,""text"":""bikin bibir aku perih dan malah pecah\"", aneh banget"",""start"":74,""labels"":[""HYDRATION-negative""]}]",9.526,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02212","Produk ini enggak cocok di aku padahal aku suka banget packaging nya. Dia bikin bibir aku perih dan malah pecah"", aneh banget. Aku suka lihat teman-teman aku pakai ini, akhirnya aku ikutan beli dan enggak taunya enggak cocok.","2026-04-14T05:20:44.099888Z"
4337,"6","2026-04-14T05:23:50.790938Z",2219,"[{""end"":122,""text"":""pakai lipbalm ini jadi agak tersamarkan soalnya dia ada warnanya"",""start"":58,""labels"":[""PIGMENTATION-positive""]},{""end"":235,""text"":""terlalu glossy"",""start"":221,""labels"":[""TEXTURE-negative""]},{""end"":253,""text"":""lembab banget"",""start"":240,""labels"":[""HYDRATION-positive""]},{""end"":316,""text"":""menurutku jadi bikin berat di bibir kaya habis makan gorengan "",""start"":254,""labels"":[""TEXTURE-negative""]}]",22.667,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02219","lipbalm pas jaman SMA, karena bibir ku kan agak hitam dan pakai lipbalm ini jadi agak tersamarkan soalnya dia ada warnanya. Jangan terlalu banyak apply di bibir sih karena warnanya bakalan ngejreng gitu. Minus nya di tuh terlalu glossy dan lembab banget menurutku jadi bikin berat di bibir kaya habis makan gorengan :(","2026-04-14T05:23:50.790946Z"
4338,"6","2026-04-14T05:24:32.375751Z",2220,"[{""end"":207,""text"":"" semenjak aku pakai baby lips dari maybelline bibir aku jadi enggak kering lagi gais"",""start"":123,""labels"":[""HYDRATION-positive""]},{""end"":296,""text"":""lembab dan ternutrisi begitu loh dan pas pakai lipstick jadinya enggak kelihatan pecah2"",""start"":209,""labels"":[""HYDRATION-positive""]}]",39.694,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02220","bibirku tipe yang sangat pecah pecah, kalau enggak pakai lipbalm sebelum lipstick pasti pecah2 nya kelihatan banget ya. nah semenjak aku pakai baby lips dari maybelline bibir aku jadi enggak kering lagi gais! lembab dan ternutrisi begitu loh dan pas pakai lipstick jadinya enggak kelihatan pecah2 deh hihi senang banget aku tuh sama baby lips ini","2026-04-14T05:24:32.375761Z"
4347,"6","2026-04-14T05:28:11.799556Z",2229,"[{""end"":125,""text"":""Cuma efek buat kilat saja kalau buat bibir pecah-pecah enggak ada efek"",""start"":55,""labels"":[""HYDRATION-negative""]},{""end"":188,""text"":""Harganya lumayan terjangkau"",""start"":161,""labels"":[""PRICE-positive""]}]",18.64,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02229","biasa saja daripada enggak pakai pelembab sama sekali. Cuma efek buat kilat saja kalau buat bibir pecah-pecah enggak ada efek. Wanginya kaya ada buah-buah gitu. Harganya lumayan terjangkau dan ada efek bibir merah pas dipakai.","2026-04-14T05:28:11.799566Z"
4350,"6","2026-04-14T05:29:16.016524Z",2232,"[{""end"":198,""text"":""dia ada warnanya"",""start"":182,""labels"":[""PIGMENTATION-positive""]},{""end"":238,""text"":""senang ngt karena benaran bikin lembap"",""start"":200,""labels"":[""HYDRATION-positive""]}]",26.327,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02232","beli ini awalnya karena kepepet lagi di luar kota malah lupa bawa lipbalm, akhirnya mampir indomaret ambil ini. aku suka banget dia compact, gampang diselipin di tas, dan terpenting dia ada warnanya. senang ngt karena benaran bikin lembap, enggak licin di bibir. awet pula","2026-04-14T05:29:27.608466Z"
4356,"6","2026-04-14T05:42:20.544216Z",2237,"[{""end"":47,""text"":""di bibir aku yang dry ini cukup melembabkan sih"",""start"":0,""labels"":[""HYDRATION-positive""]},{""end"":81,""text"":""di aku cukup melebabkan"",""start"":58,""labels"":[""HYDRATION-positive""]},{""end"":170,""text"":""untuk harga segini ya lumayan lah"",""start"":137,""labels"":[""PRICE-positive""]},{""end"":204,""text"":""warna nya natural banget"",""start"":180,""labels"":[""PIGMENTATION-positive""]}]",30.147,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02237","di bibir aku yang dry ini cukup melembabkan sih..inget ya di aku cukup melebabkan, karena masih kalah sama produk merk lain But, overall untuk harga segini ya lumayan lah..dan dia warna nya natural banget..dipake ke sekolah juga aman sih wkwk tapi kalo pakai ber-layer2 ya agak kelihatan juga suh warnanya..","2026-04-14T05:42:20.544224Z"
4358,"6","2026-04-14T05:42:59.784345Z",2239,"[{""end"":91,""text"":""dapat sih lembap nya"",""start"":71,""labels"":[""HYDRATION-positive""]},{""end"":143,""text"":""ada warna pink dikit pas apply mengasih efek glossy"",""start"":92,""labels"":[""PIGMENTATION-positive""]}]",21.806,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02239","Beli karena packaging nya pink🤧 sudah lama banget pakai ini lupa kapan dapat sih lembap nya ada warna pink dikit pas apply mengasih efek glossy kayak habis makan gorengan tapi enggak yang lebay sih. Ada wangi nya dikit kayak wangi manis begitu enggak mengerti deh bagaimana jelasin nya wkwk cocok nih kalo dipakai di rumah saja","2026-04-14T05:42:59.784354Z"
4363,"6","2026-04-14T05:45:24.302821Z",2244,"[{""end"":69,""text"":""warnanya enggak terlalu pigmented"",""start"":36,""labels"":[""PIGMENTATION-negative""]},{""end"":231,""text"":""terlalu lengket dan texturenya terlalu padet"",""start"":187,""labels"":[""TEXTURE-negative""]},{""end"":278,""text"":""setelah di pakai bibir masih tetap kering"",""start"":237,""labels"":[""HYDRATION-negative""]}]",29.942,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02244","Buat lip balm ini sebenarnya bagus, warnanya enggak terlalu pigmented natural deh di bibir pokoknya bisa jadi alternatif kalo lagi enggak bawa lipstick. Tapi aku pakai dibibir malah jadi terlalu lengket dan texturenya terlalu padet. Dan setelah di pakai bibir masih tetap kering","2026-04-14T05:45:24.302829Z"
4367,"6","2026-04-14T05:46:35.997527Z",2248,"[{""end"":69,""text"":"" Suka banget sama cara dia ngelembabin"",""start"":31,""labels"":[""HYDRATION-positive""]},{""end"":158,""text"":""i bibir gelap oke banget enggak usah ditambahin lip product apapun"",""start"":92,""labels"":[""PIGMENTATION-positive""]}]",13.333,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02248","Lip balm pertama kecintaan aku. Suka banget sama cara dia ngelembabin. Wanginya juga enak. Di bibir gelap oke banget enggak usah ditambahin lip product apapun. Suka pakai sebelum pakai lipstick. Belum ada yang gantiing lip balm ini 🥰 kalian harus coba","2026-04-14T05:46:35.997544Z"
4376,"6","2026-04-14T05:50:35.577904Z",2257,"",5.356,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02257","lip product pertama ku. beli tahun 2005an kayanya. berasa wanita sesungguhnya pakai ini. enggak tau kualitasnya bagaimana dulu belum ngerti. sekarang mau coba lagi tapi takut gakepake..","2026-04-14T05:50:35.577927Z"
4377,"6","2026-04-14T05:50:51.586484Z",2258,"[{""end"":110,""text"":""warnanya oke"",""start"":98,""labels"":[""PIGMENTATION-positive""]}]",12.354,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02258","Pertama kali pakai pas SMA, mau kelihatan kece, tapi enggak mau mirip tante- tante jadi beli ini..warnanya oke..sekarang sudah 5 tahun kayaknya sudah pakai.. enggak peduli sudah beli apa saja merek lipbalm tetap saja pasti beli ini..","2026-04-14T05:50:51.586494Z"
4379,"6","2026-04-14T05:51:43.655730Z",2260,"[{""end"":72,""text"":""memberikan warna yang natural juga"",""start"":38,""labels"":[""PIGMENTATION-positive""]},{""end"":107,""text"":""bibir jadinya lembab dan glowingg"",""start"":74,""labels"":[""HYDRATION-positive""]},{""end"":158,""text"":""harganya menurutku lumayan lah ya pas beli 70 an"",""start"":110,""labels"":[""PRICE-negative""]}]",26.678,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02260","Kurasa semua varian semuaanya baguss, memberikan warna yang natural juga, bibir jadinya lembab dan glowingg , harganya menurutku lumayan lah ya pas beli 70 an huhu, tapi menurutku kalau dibawa ke sekolah juga pack nya simple dan natural dipakee","2026-04-14T05:51:43.655764Z"
4380,"6","2026-04-14T05:52:05.272639Z",2261,"[{""end"":79,""text"":""ada warnanya kayak pink soft begitu tapi enggak terlalu kelihatan kecil"",""start"":8,""labels"":[""PIGMENTATION-negative""]},{""end"":320,""text"":""lumayan enggak cocok buat bibir kering atau pecah\"""",""start"":270,""labels"":[""HYDRATION-negative""]}]",18.919,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02261","bagus , ada warnanya kayak pink soft begitu tapi enggak terlalu kelihatan kecil , cocok juga buat dibawa kemana"" tapi tutup nya selalu ngegores lipnya jadi kayak pinggir"" lipnya berkurang dikit jitu , itu padahal sudah paling mentok enggak bisa di kecilin lagi , keanya lumayan enggak cocok buat bibir kering atau pecah""","2026-04-14T05:52:05.272764Z"
4389,"6","2026-04-14T05:55:46.989700Z",2270,"[{""end"":182,""text"":""Aku suka banget karena dia cukup melembabkan di bibirku"",""start"":127,""labels"":[""HYDRATION-positive""]},{""end"":232,""text"":""warnanya ngebuat bibirku jadi kelihatan sehat"",""start"":187,""labels"":[""PIGMENTATION-positive""]},{""end"":260,""text"":""Harganya sangat terjangkau"",""start"":234,""labels"":[""PRICE-positive""]}]",15.137,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02270","Lip balm pertama yang aku punya, aku suka banget formulanya. Dia itu tinted lip balm dan yang aku punya itu shade cherry kiss. Aku suka banget karena dia cukup melembabkan di bibirku dan warnanya ngebuat bibirku jadi kelihatan sehat. Harganya sangat terjangkau, bisa dibeli di minimarket terdekat. Terus packagingnya juga kecil dan praktis bisa dibawa kemana-mana.","2026-04-14T05:55:46.989740Z"
4390,"6","2026-04-14T05:56:11.687201Z",2271,"[{""end"":147,""text"":""natural banget karena warna nya yang ngebuat bibir lebih hidup tapi enggak terlalu kelihatan seperti pakai lip product"",""start"":29,""labels"":[""PIGMENTATION-positive""]},{""end"":183,""text"":""product ini juga ngelebabin banget"",""start"":149,""labels"":[""HYDRATION-positive""]}]",19.936,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02271","aku pakai ini waktu sama dan natural banget karena warna nya yang ngebuat bibir lebih hidup tapi enggak terlalu kelihatan seperti pakai lip product. product ini juga ngelebabin banget, aku biasanya pakai tiap kali ke sama atau waktu bibirku kering","2026-04-14T05:56:11.687225Z"
4391,"6","2026-04-14T05:56:45.461256Z",2272,"[{""end"":16,""text"":""warna nya peach."",""start"":0,""labels"":[""PIGMENTATION-neutral""]},{""end"":72,""text"":""kesannya berminyak..tpi aku enggak suka tekstur nya sih"",""start"":17,""labels"":[""TEXTURE-negative""]},{""end"":114,""text"":""hrga nya lumayan di kantong"",""start"":87,""labels"":[""PRICE-negative""]},{""end"":203,""text"":""buat yang suka model lip balm yang natural and enggak kering ini cocok banget sama klian"",""start"":115,""labels"":[""HYDRATION-positive""]}]",30.725,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02272","warna nya peach..kesannya berminyak..tpi aku enggak suka tekstur nya sih wangi nya oke hrga nya lumayan di kantong buat yang suka model lip balm yang natural and enggak kering ini cocok banget sama klian..klo aku sih b saja ini saja aku masih ada sisa banyak enggak di pakai hehe","2026-04-14T05:56:45.461348Z"
4392,"6","2026-04-14T05:57:06.298475Z",2273,"[{""end"":83,""text"":""arna yang dikasi warna natural "",""start"":52,""labels"":[""PIGMENTATION-positive""]},{""end"":151,""text"":""harus di reapply berkali\"" sih"",""start"":122,""labels"":[""LONGEVITY-negative""]}]",17.255,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02273","produk pertama yang ngenalin aku di dunia lip balm warna yang dikasi warna natural dan baunya soft gitu. sayangnya di aku harus di reapply berkali"" sih itu yang aku kurang suka. soal repurchase sih enggak usah ditanya lagi sudah pasti hohohhohohoo","2026-04-14T05:57:06.298493Z"
4398,"6","2026-04-14T05:59:54.755872Z",2279,"[{""end"":65,""text"":""nglembabin bibir bgt"",""start"":45,""labels"":[""HYDRATION-positive""]},{""end"":162,""text"":""selalu pakai ini sebeleum di pakein lipstik atau lipmatte hasilnya jadi enggak pecah2 bibir aku"",""start"":67,""labels"":[""HYDRATION-positive""]}]",15.957,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02279","ini lipbalm pertama dan kecintaan aku parah! nglembabin bibir bgt. selalu pakai ini sebeleum di pakein lipstik atau lipmatte hasilnya jadi enggak pecah2 bibir aku. selalu repurches ini terus belinya juga gampang ditemuin nih dimana mana., waktu itu aku belinya di indomaret .","2026-04-14T05:59:54.755898Z"
4400,"6","2026-04-14T06:01:15.719411Z",2281,"[{""end"":96,""text"":""sayangnya cepat hilang jadi harus di tacap terus biar enggak ilang2"",""start"":29,""labels"":[""LONGEVITY-negative""]},{""end"":121,""text"":""Ada warnanya gitu"",""start"":104,""labels"":[""PIGMENTATION-positive""]}]",13.01,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02281","Lip balm nya bagus sih, tapi sayangnya cepat hilang jadi harus di tacap terus biar enggak ilang2, hehe. Ada warnanya gitu, tapi kalo ketebelan pakai nya kelihatan banget kalo pakai sesuatu di bibir, kalo di sekolah jadi takut2 makenya, takut ketebelanðŸ ̃","2026-04-14T06:01:15.719433Z"
4402,"6","2026-04-14T06:02:19.691284Z",2283,"[{""end"":78,""text"":""warnanya imut imut bangett, cocok dipakai sama remaja, memperindah warna bibir"",""start"":0,""labels"":[""PIGMENTATION-positive""]},{""end"":101,""text"":""sekalian melembab kan "",""start"":79,""labels"":[""HYDRATION-positive""]},{""end"":173,""text"":"" enggak bertahan lama dibibir kalau dibuat makan"",""start"":125,""labels"":[""LONGEVITY-negative""]}]",13.022,"Maybelline","Baby Lips Love Color",25000,"Cherry Kiss","review_02283","warnanya imut imut bangett, cocok dipakai sama remaja, memperindah warna bibir sekalian melembab kan dong 2in1 tapi sayangnya enggak bertahan lama dibibir kalau dibuat makan heheheh . tapi kalau di itung"" ini work tapi buy kok","2026-04-14T06:02:19.691302Z"
